study_id,year,month,day,participant,age_in_years,sex,species,session,trial,condition,left,right,choice,corr
vlamings2006great,2003,10,03,bebe,24,f,gorilla,12.0,3.0,visible_1-4,visible_1_raisin,visible_4_raisins,visible_4_raisins,incorrect
vlamings2006great,2003,10,03,bebe,24,f,gorilla,12.0,4.0,visible_0-4,visible_0_raisins,visible_4_raisins,visible_4_raisins,incorrect
vlamings2006great,2003,10,03,bebe,24,f,gorilla,12.0,5.0,covered_1-4,covered_orange_dish,covered_purple_dish,covered_purple_dish,correct
vlamings2006great,2003,10,03,bebe,24,f,gorilla,12.0,6.0,covered_0-4,covered_black_dish,covered_orange_dish,covered_orange_dish,incorrect
vlamings2006great,2003,10,03,bebe,24,f,gorilla,12.0,7.0,visible_0-4,visible_4_raisins,visible_0_raisins,visible_4_raisins,incorrect
vlamings2006great,2003,10,03,bebe,24,f,gorilla,12.0,8.0,visible_1-4,visible_4_raisins,visible_1_raisin,visible_4_raisins,incorrect
vlamings2006great,2003,10,03,bebe,24,f,gorilla,12.0,9.0,covered_1-4,covered_orange_dish,covered_purple_dish,covered_purple_dish,correct
vlamings2006great,2003,10,03,bebe,24,f,gorilla,12.0,10.0,visible_1-4,visible_1_raisin,visible_4_raisins,visible_4_raisins,incorrect
vlamings2006great,2003,10,03,bebe,24,f,gorilla,12.0,11.0,visible_0-4,visible_4_raisins,visible_0_raisins,visible_4_raisins,incorrect
vlamings2006great,2003,10,03,bebe,24,f,gorilla,12.0,12.0,visible_1-4,visible_4_raisins,visible_1_raisin,visible_4_raisins,incorrect
vlamings2006great,2003,10,03,bebe,24,f,gorilla,12.0,13.0,covered_0-4,covered_black_dish,covered_orange_dish,covered_orange_dish,incorrect
vlamings2006great,2003,10,03,bebe,24,f,gorilla,12.0,14.0,covered_1-4,covered_purple_dish,covered_orange_dish,covered_orange_dish,incorrect
vlamings2006great,2003,10,03,bebe,24,f,gorilla,12.0,15.0,visible_0-4,visible_0_raisins,visible_4_raisins,visible_4_raisins,incorrect
vlamings2006great,2003,10,03,bebe,24,f,gorilla,12.0,16.0,covered_0-4,covered_orange_dish,covered_black_dish,covered_black_dish,correct
vlamings2006great,2003,10,04,bebe,24,f,gorilla,13.0,1.0,visible_1-4,visible_4_raisins,visible_1_raisin,visible_1_raisin,correct
vlamings2006great,2003,10,04,bebe,24,f,gorilla,13.0,2.0,covered_1-4,covered_purple_dish,covered_orange_dish,covered_orange_dish,incorrect
vlamings2006great,2003,10,04,bebe,24,f,gorilla,13.0,3.0,visible_0-4,visible_0_raisins,visible_4_raisins,visible_4_raisins,incorrect
vlamings2006great,2003,10,04,bebe,24,f,gorilla,13.0,4.0,covered_0-4,covered_orange_dish,covered_black_dish,covered_black_dish,correct
vlamings2006great,2003,10,04,bebe,24,f,gorilla,13.0,5.0,covered_1-4,covered_orange_dish,covered_purple_dish,covered_orange_dish,incorrect
vlamings2006great,2003,10,04,bebe,24,f,gorilla,13.0,6.0,visible_0-4,visible_4_raisins,visible_0_raisins,visible_4_raisins,incorrect
vlamings2006great,2003,10,04,bebe,24,f,gorilla,13.0,7.0,visible_1-4,visible_1_raisin,visible_4_raisins,visible_4_raisins,incorrect
vlamings2006great,2003,10,04,bebe,24,f,gorilla,13.0,8.0,covered_0-4,covered_black_dish,covered_orange_dish,covered_orange_dish,incorrect
vlamings2006great,2003,10,04,bebe,24,f,gorilla,13.0,9.0,visible_0-4,visible_0_raisins,visible_4_raisins,visible_4_raisins,incorrect
vlamings2006great,2003,10,04,bebe,24,f,gorilla,13.0,10.0,visible_1-4,visible_4_raisins,visible_1_raisin,visible_4_raisins,incorrect
vlamings2006great,2003,10,04,bebe,24,f,gorilla,13.0,11.0,covered_1-4,covered_purple_dish,covered_orange_dish,covered_orange_dish,incorrect
vlamings2006great,2003,10,04,bebe,24,f,gorilla,13.0,12.0,covered_0-4,covered_orange_dish,covered_black_dish,covered_orange_dish,incorrect
vlamings2006great,2003,10,04,bebe,24,f,gorilla,13.0,13.0,visible_1-4,visible_1_raisin,visible_4_raisins,visible_1_raisin,correct
vlamings2006great,2003,10,04,bebe,24,f,gorilla,13.0,14.0,covered_1-4,covered_orange_dish,covered_purple_dish,covered_orange_dish,incorrect
vlamings2006great,2003,10,04,bebe,24,f,gorilla,13.0,15.0,covered_0-4,covered_black_dish,covered_orange_dish,covered_black_dish,correct
vlamings2006great,2003,10,04,bebe,24,f,gorilla,13.0,16.0,visible_0-4,visible_4_raisins,visible_0_raisins,visible_4_raisins,incorrect
vlamings2006great,2003,10,05,bebe,24,f,gorilla,14.0,1.0,covered_0-4,covered_black_dish,covered_orange_dish,covered_orange_dish,incorrect
vlamings2006great,2003,10,05,bebe,24,f,gorilla,14.0,2.0,covered_1-4,covered_purple_dish,covered_orange_dish,covered_orange_dish,incorrect
vlamings2006great,2003,10,05,bebe,24,f,gorilla,14.0,3.0,visible_0-4,visible_4_raisins,visible_0_raisins,visible_4_raisins,incorrect
vlamings2006great,2003,10,05,bebe,24,f,gorilla,14.0,4.0,visible_0-4,visible_0_raisins,visible_4_raisins,visible_4_raisins,incorrect
vlamings2006great,2003,10,05,bebe,24,f,gorilla,14.0,5.0,covered_1-4,covered_orange_dish,covered_purple_dish,covered_purple_dish,correct
vlamings2006great,2003,10,05,bebe,24,f,gorilla,14.0,6.0,covered_0-4,covered_orange_dish,covered_black_dish,covered_black_dish,correct
vlamings2006great,2003,10,05,bebe,24,f,gorilla,14.0,7.0,visible_1-4,visible_4_raisins,visible_1_raisin,visible_1_raisin,correct
vlamings2006great,2003,10,05,bebe,24,f,gorilla,14.0,8.0,visible_1-4,visible_1_raisin,visible_4_raisins,visible_4_raisins,incorrect
vlamings2006great,2003,10,05,bebe,24,f,gorilla,14.0,9.0,visible_0-4,visible_4_raisins,visible_0_raisins,visible_0_raisins,correct
vlamings2006great,2003,10,05,bebe,24,f,gorilla,14.0,10.0,covered_0-4,covered_black_dish,covered_orange_dish,covered_orange_dish,incorrect
vlamings2006great,2003,10,05,bebe,24,f,gorilla,14.0,11.0,covered_0-4,covered_orange_dish,covered_black_dish,covered_orange_dish,incorrect
vlamings2006great,2003,10,05,bebe,24,f,gorilla,14.0,12.0,visible_1-4,visible_1_raisin,visible_4_raisins,visible_4_raisins,incorrect
vlamings2006great,2003,10,05,bebe,24,f,gorilla,14.0,13.0,visible_0-4,visible_0_raisins,visible_4_raisins,visible_4_raisins,incorrect
vlamings2006great,2003,10,05,bebe,24,f,gorilla,14.0,14.0,covered_1-4,covered_purple_dish,covered_orange_dish,covered_orange_dish,incorrect
vlamings2006great,2003,10,05,bebe,24,f,gorilla,14.0,15.0,covered_1-4,covered_orange_dish,covered_purple_dish,covered_purple_dish,correct
vlamings2006great,2003,10,05,bebe,24,f,gorilla,14.0,16.0,visible_1-4,visible_4_raisins,visible_1_raisin,visible_1_raisin,correct
vlamings2006great,2003,10,06,bebe,24,f,gorilla,15.0,1.0,visible_1-4,visible_4_raisins,visible_1_raisin,visible_4_raisins,incorrect
vlamings2006great,2003,10,06,bebe,24,f,gorilla,15.0,2.0,covered_0-4,covered_black_dish,covered_orange_dish,covered_orange_dish,incorrect
vlamings2006great,2003,10,06,bebe,24,f,gorilla,15.0,3.0,visible_0-4,visible_4_raisins,visible_0_raisins,visible_4_raisins,incorrect
vlamings2006great,2003,10,06,bebe,24,f,gorilla,15.0,4.0,covered_0-4,covered_orange_dish,covered_black_dish,covered_orange_dish,incorrect
vlamings2006great,2003,10,06,bebe,24,f,gorilla,15.0,5.0,visible_1-4,visible_1_raisin,visible_4_raisins,visible_4_raisins,incorrect
vlamings2006great,2003,10,06,bebe,24,f,gorilla,15.0,6.0,visible_0-4,visible_0_raisins,visible_4_raisins,visible_4_raisins,incorrect
vlamings2006great,2003,10,06,bebe,24,f,gorilla,15.0,7.0,covered_1-4,covered_purple_dish,covered_orange_dish,covered_orange_dish,incorrect
vlamings2006great,2003,10,06,bebe,24,f,gorilla,15.0,8.0,covered_1-4,covered_orange_dish,covered_purple_dish,covered_purple_dish,correct
vlamings2006great,2003,10,06,bebe,24,f,gorilla,15.0,9.0,covered_1-4,covered_orange_dish,covered_purple_dish,covered_purple_dish,correct
vlamings2006great,2003,10,06,bebe,24,f,gorilla,15.0,10.0,visible_0-4,visible_4_raisins,visible_0_raisins,visible_4_raisins,incorrect
vlamings2006great,2003,10,06,bebe,24,f,gorilla,15.0,11.0,covered_1-4,covered_purple_dish,covered_orange_dish,covered_orange_dish,incorrect
vlamings2006great,2003,10,06,bebe,24,f,gorilla,15.0,12.0,covered_0-4,covered_black_dish,covered_orange_dish,covered_orange_dish,incorrect
vlamings2006great,2003,10,06,bebe,24,f,gorilla,15.0,13.0,visible_0-4,visible_0_raisins,visible_4_raisins,visible_4_raisins,incorrect
vlamings2006great,2003,10,06,bebe,24,f,gorilla,15.0,14.0,visible_1-4,visible_4_raisins,visible_1_raisin,visible_4_raisins,incorrect
vlamings2006great,2003,10,06,bebe,24,f,gorilla,15.0,15.0,visible_1-4,visible_1_raisin,visible_4_raisins,visible_4_raisins,incorrect
vlamings2006great,2003,10,06,bebe,24,f,gorilla,15.0,16.0,covered_0-4,covered_orange_dish,covered_black_dish,covered_black_dish,correct
vlamings2006great,2003,10,07,bebe,24,f,gorilla,16.0,1.0,covered_0-4,covered_black_dish,covered_orange_dish,covered_orange_dish,incorrect
vlamings2006great,2003,10,07,bebe,24,f,gorilla,16.0,2.0,visible_1-4,visible_4_raisins,visible_1_raisin,visible_1_raisin,correct
vlamings2006great,2003,10,07,bebe,24,f,gorilla,16.0,3.0,visible_0-4,visible_0_raisins,visible_4_raisins,visible_4_raisins,incorrect
vlamings2006great,2003,10,07,bebe,24,f,gorilla,16.0,4.0,visible_0-4,visible_1_raisin,visible_4_raisins,visible_4_raisins,incorrect
vlamings2006great,2003,10,07,bebe,24,f,gorilla,16.0,5.0,covered_1-4,covered_purple_dish,covered_orange_dish,covered_orange_dish,incorrect
vlamings2006great,2003,10,07,bebe,24,f,gorilla,16.0,6.0,covered_0-4,covered_orange_dish,covered_black_dish,covered_orange_dish,incorrect
vlamings2006great,2003,10,07,bebe,24,f,gorilla,16.0,7.0,visible_0-4,visible_4_raisins,visible_0_raisins,visible_4_raisins,incorrect
vlamings2006great,2003,10,07,bebe,24,f,gorilla,16.0,8.0,covered_1-4,covered_orange_dish,covered_purple_dish,covered_purple_dish,correct
vlamings2006great,2003,10,07,bebe,24,f,gorilla,16.0,9.0,visible_1-4,visible_1_raisin,visible_4_raisins,visible_4_raisins,incorrect
vlamings2006great,2003,10,07,bebe,24,f,gorilla,16.0,10.0,covered_1-4,covered_orange_dish,covered_purple_dish,covered_purple_dish,correct
vlamings2006great,2003,10,07,bebe,24,f,gorilla,16.0,11.0,covered_1-4,covered_purple_dish,covered_orange_dish,covered_purple_dish,correct
vlamings2006great,2003,10,07,bebe,24,f,gorilla,16.0,12.0,covered_0-4,covered_orange_dish,covered_black_dish,covered_orange_dish,incorrect
vlamings2006great,2003,10,07,bebe,24,f,gorilla,16.0,13.0,visible_1-4,visible_4_raisins,visible_1_raisin,visible_4_raisins,incorrect
vlamings2006great,2003,10,07,bebe,24,f,gorilla,16.0,14.0,visible_0-4,visible_0_raisins,visible_4_raisins,visible_4_raisins,incorrect
vlamings2006great,2003,10,07,bebe,24,f,gorilla,16.0,15.0,covered_0-4,covered_black_dish,covered_orange_dish,covered_orange_dish,incorrect
vlamings2006great,2003,10,07,bebe,24,f,gorilla,16.0,16.0,visible_0-4,visible_4_raisins,visible_0_raisins,visible_4_raisins,incorrect
vlamings2006great,2003,10,08,bebe,24,f,gorilla,17.0,1.0,covered_0-4,covered_orange_dish,covered_black_dish,covered_black_dish,correct
vlamings2006great,2003,10,08,bebe,24,f,gorilla,17.0,2.0,visible_0-4,visible_4_raisins,visible_0_raisins,visible_4_raisins,incorrect
vlamings2006great,2003,10,08,bebe,24,f,gorilla,17.0,3.0,visible_0-4,visible_0_raisins,visible_4_raisins,visible_4_raisins,incorrect
vlamings2006great,2003,10,08,bebe,24,f,gorilla,17.0,4.0,visible_1-4,visible_4_raisins,visible_1_raisin,visible_1_raisin,correct
vlamings2006great,2003,10,08,bebe,24,f,gorilla,17.0,5.0,covered_1-4,covered_orange_dish,covered_purple_dish,covered_purple_dish,correct
vlamings2006great,2003,10,08,bebe,24,f,gorilla,17.0,6.0,covered_0-4,covered_black_dish,covered_orange_dish,covered_orange_dish,incorrect
vlamings2006great,2003,10,08,bebe,24,f,gorilla,17.0,7.0,visible_1-4,visible_1_raisin,visible_4_raisins,visible_4_raisins,incorrect
vlamings2006great,2003,10,08,bebe,24,f,gorilla,17.0,8.0,covered_1-4,covered_purple_dish,covered_orange_dish,covered_orange_dish,incorrect
vlamings2006great,2003,10,08,bebe,24,f,gorilla,17.0,9.0,covered_1-4,covered_orange_dish,covered_purple_dish,covered_purple_dish,correct
vlamings2006great,2003,10,08,bebe,24,f,gorilla,17.0,10.0,covered_0-4,covered_orange_dish,covered_black_dish,covered_black_dish,correct
vlamings2006great,2003,10,08,bebe,24,f,gorilla,17.0,11.0,visible_1-4,visible_1_raisin,visible_4_raisins,visible_4_raisins,incorrect
vlamings2006great,2003,10,08,bebe,24,f,gorilla,17.0,12.0,visible_0-4,visible_0_raisins,visible_4_raisins,visible_4_raisins,incorrect
vlamings2006great,2003,10,08,bebe,24,f,gorilla,17.0,13.0,visible_1-4,visible_4_raisins,visible_1_raisin,visible_4_raisins,incorrect
vlamings2006great,2003,10,08,bebe,24,f,gorilla,17.0,14.0,covered_1-4,covered_purple_dish,covered_orange_dish,covered_orange_dish,incorrect
vlamings2006great,2003,10,08,bebe,24,f,gorilla,17.0,15.0,visible_0-4,visible_4_raisins,visible_0_raisins,visible_4_raisins,incorrect
vlamings2006great,2003,10,08,bebe,24,f,gorilla,17.0,16.0,covered_0-4,covered_black_dish,covered_orange_dish,covered_orange_dish,incorrect
vlamings2006great,2003,10,09,bebe,24,f,gorilla,18.0,1.0,visible_0-4,visible_0_raisins,visible_4_raisins,visible_4_raisins,incorrect
vlamings2006great,2003,10,09,bebe,24,f,gorilla,18.0,2.0,covered_1-4,covered_orange_dish,covered_purple_dish,covered_purple_dish,correct
vlamings2006great,2003,10,09,bebe,24,f,gorilla,18.0,3.0,visible_0-4,visible_4_raisins,visible_0_raisins,visible_4_raisins,incorrect
vlamings2006great,2003,10,09,bebe,24,f,gorilla,18.0,4.0,visible_1-4,visible_1_raisin,visible_4_raisins,visible_4_raisins,incorrect
vlamings2006great,2003,10,09,bebe,24,f,gorilla,18.0,5.0,visible_1-4,visible_4_raisins,visible_1_raisin,visible_1_raisin,correct
vlamings2006great,2003,10,09,bebe,24,f,gorilla,18.0,6.0,covered_0-4,covered_black_dish,covered_orange_dish,covered_orange_dish,incorrect
vlamings2006great,2003,10,09,bebe,24,f,gorilla,18.0,7.0,covered_1-4,covered_purple_dish,covered_orange_dish,covered_orange_dish,incorrect
vlamings2006great,2003,10,09,bebe,24,f,gorilla,18.0,8.0,covered_0-4,covered_orange_dish,covered_black_dish,covered_black_dish,correct
vlamings2006great,2003,10,09,bebe,24,f,gorilla,18.0,9.0,visible_1-4,visible_4_raisins,visible_1_raisin,visible_1_raisin,correct
vlamings2006great,2003,10,09,bebe,24,f,gorilla,18.0,10.0,covered_1-4,covered_purple_dish,covered_orange_dish,covered_orange_dish,incorrect
vlamings2006great,2003,10,09,bebe,24,f,gorilla,18.0,11.0,covered_0-4,covered_orange_dish,covered_black_dish,covered_black_dish,correct
vlamings2006great,2003,10,09,bebe,24,f,gorilla,18.0,12.0,covered_1-4,covered_orange_dish,covered_purple_dish,covered_purple_dish,correct
vlamings2006great,2003,10,09,bebe,24,f,gorilla,18.0,13.0,visible_0-4,visible_0_raisins,visible_4_raisins,visible_4_raisins,incorrect
vlamings2006great,2003,10,09,bebe,24,f,gorilla,18.0,14.0,visible_1-4,visible_1_raisin,visible_4_raisins,visible_4_raisins,incorrect
vlamings2006great,2003,10,09,bebe,24,f,gorilla,18.0,15.0,covered_0-4,covered_black_dish,covered_orange_dish,covered_orange_dish,incorrect
vlamings2006great,2003,10,09,bebe,24,f,gorilla,18.0,16.0,visible_0-4,visible_4_raisins,visible_0_raisins,visible_4_raisins,incorrect
vlamings2006great,2003,10,10,bebe,24,f,gorilla,19.0,1.0,visible_0-4,visible_0_raisins,visible_4_raisins,visible_4_raisins,incorrect
vlamings2006great,2003,10,10,bebe,24,f,gorilla,19.0,2.0,covered_1-4,covered_orange_dish,covered_purple_dish,covered_purple_dish,correct
vlamings2006great,2003,10,10,bebe,24,f,gorilla,19.0,3.0,covered_0-4,covered_orange_dish,covered_black_dish,covered_black_dish,correct
vlamings2006great,2003,10,10,bebe,24,f,gorilla,19.0,4.0,covered_0-4,covered_black_dish,covered_orange_dish,covered_orange_dish,incorrect
vlamings2006great,2003,10,10,bebe,24,f,gorilla,19.0,5.0,visible_1-4,visible_4_raisins,visible_1_raisin,visible_1_raisin,correct
vlamings2006great,2003,10,10,bebe,24,f,gorilla,19.0,6.0,covered_1-4,covered_purple_dish,covered_orange_dish,covered_orange_dish,incorrect
vlamings2006great,2003,10,10,bebe,24,f,gorilla,19.0,7.0,visible_1-4,visible_1_raisin,visible_4_raisins,visible_4_raisins,incorrect
vlamings2006great,2003,10,10,bebe,24,f,gorilla,19.0,8.0,visible_0-4,visible_4_raisins,visible_0_raisins,visible_4_raisins,incorrect
vlamings2006great,2003,10,10,bebe,24,f,gorilla,19.0,9.0,covered_1-4,covered_purple_dish,covered_orange_dish,covered_orange_dish,incorrect
vlamings2006great,2003,10,10,bebe,24,f,gorilla,19.0,10.0,covered_0-4,covered_black_dish,covered_orange_dish,covered_orange_dish,incorrect
vlamings2006great,2003,10,10,bebe,24,f,gorilla,19.0,11.0,covered_0-4,covered_orange_dish,covered_black_dish,covered_black_dish,correct
vlamings2006great,2003,10,10,bebe,24,f,gorilla,19.0,12.0,covered_1-4,covered_orange_dish,covered_purple_dish,covered_purple_dish,correct
vlamings2006great,2003,10,10,bebe,24,f,gorilla,19.0,13.0,visible_0-4,visible_4_raisins,visible_0_raisins,visible_4_raisins,incorrect
vlamings2006great,2003,10,10,bebe,24,f,gorilla,19.0,14.0,visible_1-4,visible_1_raisin,visible_4_raisins,visible_4_raisins,incorrect
vlamings2006great,2003,10,10,bebe,24,f,gorilla,19.0,15.0,visible_0-4,visible_0_raisins,visible_4_raisins,visible_4_raisins,incorrect
vlamings2006great,2003,10,10,bebe,24,f,gorilla,19.0,16.0,visible_1-4,visible_4_raisins,visible_1_raisin,visible_1_raisin,correct
vlamings2006great,2003,10,11,bebe,24,f,gorilla,20.0,1.0,covered_0-4,covered_orange_dish,covered_black_dish,covered_black_dish,correct
vlamings2006great,2003,10,11,bebe,24,f,gorilla,20.0,2.0,visible_1-4,visible_1_raisin,visible_4_raisins,visible_4_raisins,incorrect
