study_id,year ,month,day,participant,sex,role,participant_2,sex_2,role_2,species,dyad,session,trial,condition,experience_focal_participant,experience_partner,leverage,food_on_left_for_focal_participant,food_on_left_for_partner,food_on_right_for_focal_participant,food_on_right_for_partner,alternative_for_partner,choice_focal_participant,choice_partner,focal_participant_eat,partner_eat,focal_participant_max,partner_max,choice_alternative,focal_participant_choice_side
sanchez2021chimpanzees,2020,12,18,kuno,m,focal_participant,yasa,f,partner,bonobo,kuno_yasa,3,5,favorite_for_responder,2,2,yes,3,3,1,5,4.0,3,4.0,0,1.0,1,1.0,1.0,1
sanchez2021chimpanzees,2020,12,18,kuno,m,focal_participant,yasa,f,partner,bonobo,kuno_yasa,3,6,favorite_for_proposer,2,2,yes,5,1,3,3,2.0,5,2.0,0,1.0,1,1.0,1.0,1
sanchez2021chimpanzees,2020,12,18,kuno,m,focal_participant,yasa,f,partner,bonobo,kuno_yasa,3,7,favorite_for_responder,2,2,yes,1,5,3,3,4.0,3,4.0,0,1.0,1,1.0,1.0,0
sanchez2021chimpanzees,2020,12,18,kuno,m,focal_participant,yasa,f,partner,bonobo,kuno_yasa,3,8,favorite_for_proposer,2,2,yes,3,3,5,1,2.0,5,2.0,0,1.0,1,1.0,1.0,0
sanchez2021chimpanzees,2020,12,19,kuno,m,focal_participant,yasa,f,partner,bonobo,kuno_yasa,4,1,favorite_for_responder,2,2,no,1,5,3,3,,3,3.0,1,1.0,1,1.0,,0
sanchez2021chimpanzees,2020,12,19,kuno,m,focal_participant,yasa,f,partner,bonobo,kuno_yasa,4,2,favorite_for_responder,2,2,no,3,3,1,5,,3,3.0,1,1.0,1,1.0,,1
sanchez2021chimpanzees,2020,12,19,kuno,m,focal_participant,yasa,f,partner,bonobo,kuno_yasa,4,3,favorite_for_proposer,2,2,no,5,1,3,3,,5,1.0,1,1.0,1,1.0,,1
sanchez2021chimpanzees,2020,12,19,kuno,m,focal_participant,yasa,f,partner,bonobo,kuno_yasa,4,4,favorite_for_proposer,2,2,no,3,3,5,1,,5,3.0,1,1.0,1,1.0,,0
sanchez2021chimpanzees,2020,12,19,kuno,m,focal_participant,yasa,f,partner,bonobo,kuno_yasa,4,5,favorite_for_responder,2,2,no,3,3,1,5,,3,1.0,1,1.0,1,1.0,,1
sanchez2021chimpanzees,2020,12,19,kuno,m,focal_participant,yasa,f,partner,bonobo,kuno_yasa,4,6,favorite_for_responder,2,2,no,1,5,3,3,,3,3.0,1,1.0,1,1.0,,0
sanchez2021chimpanzees,2020,12,19,kuno,m,focal_participant,yasa,f,partner,bonobo,kuno_yasa,4,7,favorite_for_proposer,2,2,no,3,3,5,1,,5,1.0,1,1.0,1,1.0,,0
sanchez2021chimpanzees,2020,12,19,kuno,m,focal_participant,yasa,f,partner,bonobo,kuno_yasa,4,8,favorite_for_proposer,2,2,no,5,1,3,3,,5,1.0,1,1.0,1,1.0,,1
sanchez2021chimpanzees,2020,12,22,kuno,m,focal_participant,yasa,f,partner,bonobo,kuno_yasa,5,1,favorite_for_proposer,2,2,yes,5,1,3,3,2.0,5,2.0,0,1.0,1,1.0,1.0,1
sanchez2021chimpanzees,2020,12,22,kuno,m,focal_participant,yasa,f,partner,bonobo,kuno_yasa,5,2,favorite_for_responder,2,2,yes,3,3,1,5,4.0,3,4.0,0,1.0,1,1.0,1.0,1
sanchez2021chimpanzees,2020,12,22,kuno,m,focal_participant,yasa,f,partner,bonobo,kuno_yasa,5,3,favorite_for_responder,2,2,yes,1,5,3,3,4.0,3,4.0,0,1.0,1,1.0,1.0,0
sanchez2021chimpanzees,2020,12,22,kuno,m,focal_participant,yasa,f,partner,bonobo,kuno_yasa,5,4,favorite_for_proposer,2,2,yes,3,3,5,1,2.0,5,2.0,0,1.0,1,1.0,1.0,0
sanchez2021chimpanzees,2020,12,22,kuno,m,focal_participant,yasa,f,partner,bonobo,kuno_yasa,5,5,favorite_for_responder,2,2,yes,3,3,1,5,4.0,3,4.0,0,1.0,1,1.0,1.0,1
sanchez2021chimpanzees,2020,12,22,kuno,m,focal_participant,yasa,f,partner,bonobo,kuno_yasa,5,6,favorite_for_responder,2,2,yes,1,5,3,3,4.0,1,5.0,1,1.0,0,1.0,0.0,1
sanchez2021chimpanzees,2020,12,22,kuno,m,focal_participant,yasa,f,partner,bonobo,kuno_yasa,5,7,favorite_for_proposer,2,2,yes,5,1,3,3,2.0,5,1.0,1,1.0,1,0.0,0.0,1
sanchez2021chimpanzees,2020,12,22,kuno,m,focal_participant,yasa,f,partner,bonobo,kuno_yasa,5,8,favorite_for_proposer,2,2,yes,3,3,5,1,2.0,5,2.0,0,1.0,1,1.0,1.0,0
sanchez2021chimpanzees,2020,12,23,kuno,m,focal_participant,yasa,f,partner,bonobo,kuno_yasa,6,1,favorite_for_proposer,2,2,no,3,3,5,1,,3,3.0,1,1.0,0,1.0,,1
sanchez2021chimpanzees,2020,12,23,kuno,m,focal_participant,yasa,f,partner,bonobo,kuno_yasa,6,2,favorite_for_responder,2,2,no,1,5,3,3,,3,3.0,1,1.0,1,1.0,,0
sanchez2021chimpanzees,2020,12,23,kuno,m,focal_participant,yasa,f,partner,bonobo,kuno_yasa,6,3,favorite_for_responder,2,2,no,3,3,1,5,,3,3.0,1,1.0,1,1.0,,1
sanchez2021chimpanzees,2020,12,23,kuno,m,focal_participant,yasa,f,partner,bonobo,kuno_yasa,6,4,favorite_for_proposer,2,2,no,5,1,3,3,,5,1.0,1,1.0,1,1.0,,1
sanchez2021chimpanzees,2020,12,23,kuno,m,focal_participant,yasa,f,partner,bonobo,kuno_yasa,6,5,favorite_for_proposer,2,2,no,3,3,5,1,,5,1.0,1,1.0,1,1.0,,0
sanchez2021chimpanzees,2020,12,23,kuno,m,focal_participant,yasa,f,partner,bonobo,kuno_yasa,6,6,favorite_for_responder,2,2,no,3,3,1,5,,3,3.0,1,1.0,1,1.0,,1
sanchez2021chimpanzees,2020,12,23,kuno,m,focal_participant,yasa,f,partner,bonobo,kuno_yasa,6,7,favorite_for_responder,2,2,no,1,5,3,3,,3,3.0,1,1.0,1,1.0,,0
sanchez2021chimpanzees,2020,12,23,kuno,m,focal_participant,yasa,f,partner,bonobo,kuno_yasa,6,8,favorite_for_proposer,2,2,no,5,1,3,3,,5,1.0,1,1.0,1,1.0,,1
sanchez2021chimpanzees,2021,1,15,kuno,m,focal_participant,yasa,f,partner,bonobo,kuno_yasa,7,1,favorite_for_proposer,2,2,yes,3,3,5,1,2.0,5,1.0,1,1.0,1,0.0,0.0,0
sanchez2021chimpanzees,2021,1,15,kuno,m,focal_participant,yasa,f,partner,bonobo,kuno_yasa,7,2,favorite_for_responder,2,2,yes,1,5,3,3,4.0,3,4.0,0,1.0,1,1.0,1.0,0
sanchez2021chimpanzees,2021,1,15,kuno,m,focal_participant,yasa,f,partner,bonobo,kuno_yasa,7,3,favorite_for_responder,2,2,yes,3,3,1,5,4.0,3,4.0,0,1.0,1,1.0,1.0,1
sanchez2021chimpanzees,2021,1,15,kuno,m,focal_participant,yasa,f,partner,bonobo,kuno_yasa,7,4,favorite_for_proposer,2,2,yes,5,1,3,3,2.0,5,1.0,1,1.0,1,0.0,0.0,1
sanchez2021chimpanzees,2021,1,15,kuno,m,focal_participant,yasa,f,partner,bonobo,kuno_yasa,7,5,favorite_for_responder,2,2,yes,1,5,3,3,4.0,3,4.0,0,1.0,1,1.0,1.0,0
sanchez2021chimpanzees,2021,1,15,kuno,m,focal_participant,yasa,f,partner,bonobo,kuno_yasa,7,6,favorite_for_proposer,2,2,yes,3,3,5,1,2.0,5,2.0,0,1.0,1,1.0,1.0,0
sanchez2021chimpanzees,2021,1,15,kuno,m,focal_participant,yasa,f,partner,bonobo,kuno_yasa,7,7,favorite_for_proposer,2,2,yes,5,1,3,3,2.0,3,3.0,1,1.0,0,1.0,0.0,0
sanchez2021chimpanzees,2021,1,15,kuno,m,focal_participant,yasa,f,partner,bonobo,kuno_yasa,7,8,favorite_for_responder,2,2,yes,3,3,1,5,4.0,3,4.0,0,1.0,1,1.0,1.0,1
sanchez2021chimpanzees,2021,1,16,kuno,m,focal_participant,yasa,f,partner,bonobo,kuno_yasa,8,1,favorite_for_proposer,2,2,no,3,3,5,1,,5,1.0,1,1.0,1,1.0,,0
sanchez2021chimpanzees,2021,1,16,kuno,m,focal_participant,yasa,f,partner,bonobo,kuno_yasa,8,2,favorite_for_responder,2,2,no,1,5,3,3,,3,3.0,1,1.0,1,1.0,,0
sanchez2021chimpanzees,2021,1,16,kuno,m,focal_participant,yasa,f,partner,bonobo,kuno_yasa,8,3,favorite_for_proposer,2,2,no,5,1,3,3,,5,1.0,1,1.0,1,1.0,,1
sanchez2021chimpanzees,2021,1,16,kuno,m,focal_participant,yasa,f,partner,bonobo,kuno_yasa,8,4,favorite_for_responder,2,2,no,3,3,1,5,,3,3.0,1,1.0,1,1.0,,1
sanchez2021chimpanzees,2021,1,16,kuno,m,focal_participant,yasa,f,partner,bonobo,kuno_yasa,8,5,favorite_for_responder,2,2,no,1,5,3,3,,3,3.0,1,1.0,1,1.0,,0
sanchez2021chimpanzees,2021,1,16,kuno,m,focal_participant,yasa,f,partner,bonobo,kuno_yasa,8,6,favorite_for_proposer,2,2,no,3,3,5,1,,5,1.0,1,1.0,1,1.0,,0
sanchez2021chimpanzees,2021,1,16,kuno,m,focal_participant,yasa,f,partner,bonobo,kuno_yasa,8,7,favorite_for_proposer,2,2,no,5,1,3,3,,5,1.0,1,1.0,1,1.0,,1
sanchez2021chimpanzees,2021,1,16,kuno,m,focal_participant,yasa,f,partner,bonobo,kuno_yasa,8,8,favorite_for_responder,2,2,no,3,3,1,5,,3,3.0,1,1.0,1,1.0,,1
sanchez2021chimpanzees,2021,1,17,kuno,m,focal_participant,yasa,f,partner,bonobo,kuno_yasa,9,1,favorite_for_responder,2,2,yes,1,5,3,3,4.0,3,4.0,0,1.0,1,1.0,1.0,0
sanchez2021chimpanzees,2021,1,17,kuno,m,focal_participant,yasa,f,partner,bonobo,kuno_yasa,9,2,favorite_for_responder,2,2,yes,3,3,1,5,4.0,3,4.0,0,1.0,1,1.0,1.0,1
sanchez2021chimpanzees,2021,1,17,kuno,m,focal_participant,yasa,f,partner,bonobo,kuno_yasa,9,3,favorite_for_proposer,2,2,yes,5,1,3,3,2.0,5,1.0,1,1.0,1,0.0,0.0,1
sanchez2021chimpanzees,2021,1,17,kuno,m,focal_participant,yasa,f,partner,bonobo,kuno_yasa,9,4,favorite_for_responder,2,2,yes,1,5,3,3,4.0,3,4.0,0,1.0,1,1.0,1.0,0
sanchez2021chimpanzees,2021,1,17,kuno,m,focal_participant,yasa,f,partner,bonobo,kuno_yasa,9,5,favorite_for_proposer,2,2,yes,3,3,5,1,2.0,5,2.0,0,1.0,1,1.0,1.0,0
sanchez2021chimpanzees,2021,1,17,kuno,m,focal_participant,yasa,f,partner,bonobo,kuno_yasa,9,6,favorite_for_responder,2,2,yes,3,3,1,5,4.0,3,4.0,0,1.0,1,1.0,1.0,1
sanchez2021chimpanzees,2021,1,17,kuno,m,focal_participant,yasa,f,partner,bonobo,kuno_yasa,9,7,favorite_for_proposer,2,2,yes,5,1,3,3,2.0,5,1.0,1,1.0,1,0.0,0.0,1
sanchez2021chimpanzees,2021,1,17,kuno,m,focal_participant,yasa,f,partner,bonobo,kuno_yasa,9,8,favorite_for_proposer,2,2,yes,3,3,5,1,2.0,5,1.0,1,1.0,1,0.0,0.0,0
sanchez2021chimpanzees,2021,1,19,kuno,m,focal_participant,yasa,f,partner,bonobo,kuno_yasa,10,1,favorite_for_proposer,2,2,no,5,1,3,3,,5,1.0,1,1.0,1,1.0,,1
sanchez2021chimpanzees,2021,1,19,kuno,m,focal_participant,yasa,f,partner,bonobo,kuno_yasa,10,2,favorite_for_responder,2,2,no,1,5,3,3,,3,3.0,1,1.0,1,1.0,,0
sanchez2021chimpanzees,2021,1,19,kuno,m,focal_participant,yasa,f,partner,bonobo,kuno_yasa,10,3,favorite_for_responder,2,2,no,3,3,1,5,,3,3.0,1,1.0,1,1.0,,1
sanchez2021chimpanzees,2021,1,19,kuno,m,focal_participant,yasa,f,partner,bonobo,kuno_yasa,10,4,favorite_for_proposer,2,2,no,3,3,5,1,,5,1.0,1,1.0,1,1.0,,0
sanchez2021chimpanzees,2021,1,19,kuno,m,focal_participant,yasa,f,partner,bonobo,kuno_yasa,10,5,favorite_for_responder,2,2,no,1,5,3,3,,3,3.0,1,1.0,1,1.0,,0
sanchez2021chimpanzees,2021,1,19,kuno,m,focal_participant,yasa,f,partner,bonobo,kuno_yasa,10,6,favorite_for_proposer,2,2,no,5,1,3,3,,3,3.0,1,1.0,0,1.0,,0
sanchez2021chimpanzees,2021,1,19,kuno,m,focal_participant,yasa,f,partner,bonobo,kuno_yasa,10,7,favorite_for_responder,2,2,no,3,3,1,5,,3,3.0,1,1.0,1,1.0,,1
sanchez2021chimpanzees,2021,1,19,kuno,m,focal_participant,yasa,f,partner,bonobo,kuno_yasa,10,8,favorite_for_proposer,2,2,no,3,3,5,1,,5,1.0,1,1.0,1,1.0,,0
sanchez2021chimpanzees,2021,1,20,kuno,m,focal_participant,yasa,f,partner,bonobo,kuno_yasa,11,1,favorite_for_responder,2,2,control,1,5,3,3,,3,,1,,1,,,0
sanchez2021chimpanzees,2021,1,20,kuno,m,focal_participant,yasa,f,partner,bonobo,kuno_yasa,11,2,favorite_for_responder,2,2,control,1,5,3,3,,3,,1,,1,,,0
sanchez2021chimpanzees,2021,1,20,kuno,m,focal_participant,yasa,f,partner,bonobo,kuno_yasa,11,3,favorite_for_proposer,2,2,control,3,3,5,1,,5,,1,,1,,,0
sanchez2021chimpanzees,2021,1,20,kuno,m,focal_participant,yasa,f,partner,bonobo,kuno_yasa,11,4,favorite_for_proposer,2,2,control,5,1,3,3,,5,,1,,1,,,1
sanchez2021chimpanzees,2021,1,20,kuno,m,focal_participant,yasa,f,partner,bonobo,kuno_yasa,11,5,favorite_for_responder,2,2,control,3,3,1,5,,3,,1,,1,,,1
sanchez2021chimpanzees,2021,1,20,kuno,m,focal_participant,yasa,f,partner,bonobo,kuno_yasa,11,6,favorite_for_proposer,2,2,control,3,3,5,1,,5,,1,,1,,,0
sanchez2021chimpanzees,2021,1,20,kuno,m,focal_participant,yasa,f,partner,bonobo,kuno_yasa,11,7,favorite_for_proposer,2,2,control,5,1,3,3,,5,,1,,1,,,1
sanchez2021chimpanzees,2021,1,20,kuno,m,focal_participant,yasa,f,partner,bonobo,kuno_yasa,11,8,favorite_for_responder,2,2,control,3,3,1,5,,3,,1,,1,,,1
sanchez2021chimpanzees,2021,1,22,kuno,m,focal_participant,yasa,f,partner,bonobo,kuno_yasa,12,1,favorite_for_responder,2,2,control,1,5,3,3,,1,,1,,0,,,1
sanchez2021chimpanzees,2021,1,22,kuno,m,focal_participant,yasa,f,partner,bonobo,kuno_yasa,12,2,favorite_for_responder,2,2,control,3,3,1,5,,3,,1,,1,,,1
sanchez2021chimpanzees,2021,1,22,kuno,m,focal_participant,yasa,f,partner,bonobo,kuno_yasa,12,3,favorite_for_proposer,2,2,control,5,1,3,3,,5,,1,,1,,,1
sanchez2021chimpanzees,2021,1,22,kuno,m,focal_participant,yasa,f,partner,bonobo,kuno_yasa,12,4,favorite_for_proposer,2,2,control,3,3,5,1,,5,,1,,1,,,0
sanchez2021chimpanzees,2021,1,22,kuno,m,focal_participant,yasa,f,partner,bonobo,kuno_yasa,12,5,favorite_for_responder,2,2,control,1,5,3,3,,3,,1,,1,,,0
sanchez2021chimpanzees,2021,1,22,kuno,m,focal_participant,yasa,f,partner,bonobo,kuno_yasa,12,6,favorite_for_proposer,2,2,control,5,1,3,3,,5,,1,,1,,,1
sanchez2021chimpanzees,2021,1,22,kuno,m,focal_participant,yasa,f,partner,bonobo,kuno_yasa,12,7,favorite_for_responder,2,2,control,3,3,1,5,,3,,1,,1,,,1
sanchez2021chimpanzees,2021,1,22,kuno,m,focal_participant,yasa,f,partner,bonobo,kuno_yasa,12,8,favorite_for_proposer,2,2,control,3,3,5,1,,5,,1,,1,,,0
sanchez2021chimpanzees,2021,1,23,yasa,f,focal_participant,kuno,m,partner,bonobo,yasa_kuno,1,1,favorite_for_proposer,2,2,control,5,1,3,3,,5,,1,,1,,,1
sanchez2021chimpanzees,2021,1,23,yasa,f,focal_participant,kuno,m,partner,bonobo,yasa_kuno,1,2,favorite_for_proposer,2,2,control,3,3,5,1,,5,,1,,1,,,0
sanchez2021chimpanzees,2021,1,23,yasa,f,focal_participant,kuno,m,partner,bonobo,yasa_kuno,1,3,favorite_for_responder,2,2,control,1,5,3,3,,3,,1,,1,,,0
sanchez2021chimpanzees,2021,1,23,yasa,f,focal_participant,kuno,m,partner,bonobo,yasa_kuno,1,4,favorite_for_proposer,2,2,control,5,1,3,3,,5,,1,,1,,,1
sanchez2021chimpanzees,2021,1,23,yasa,f,focal_participant,kuno,m,partner,bonobo,yasa_kuno,1,5,favorite_for_responder,2,2,control,3,3,1,5,,3,,1,,1,,,1
sanchez2021chimpanzees,2021,1,23,yasa,f,focal_participant,kuno,m,partner,bonobo,yasa_kuno,1,6,favorite_for_proposer,2,2,control,3,3,5,1,,5,,1,,1,,,0
sanchez2021chimpanzees,2021,1,23,yasa,f,focal_participant,kuno,m,partner,bonobo,yasa_kuno,1,7,favorite_for_responder,2,2,control,1,5,3,3,,3,,1,,1,,,0
sanchez2021chimpanzees,2021,1,23,yasa,f,focal_participant,kuno,m,partner,bonobo,yasa_kuno,1,8,favorite_for_responder,2,2,control,3,3,1,5,,1,,1,,0,,,0
sanchez2021chimpanzees,2021,1,26,yasa,f,focal_participant,kuno,m,partner,bonobo,yasa_kuno,2,1,favorite_for_proposer,2,2,control,5,1,3,3,,5,,1,,1,,,1
sanchez2021chimpanzees,2021,1,26,yasa,f,focal_participant,kuno,m,partner,bonobo,yasa_kuno,2,2,favorite_for_responder,2,2,control,1,5,3,3,,3,,1,,1,,,0
sanchez2021chimpanzees,2021,1,26,yasa,f,focal_participant,kuno,m,partner,bonobo,yasa_kuno,2,3,favorite_for_proposer,2,2,control,3,3,5,1,,5,,1,,1,,,0
sanchez2021chimpanzees,2021,1,26,yasa,f,focal_participant,kuno,m,partner,bonobo,yasa_kuno,2,4,favorite_for_responder,2,2,control,3,3,1,5,,3,,1,,1,,,1
sanchez2021chimpanzees,2021,1,26,yasa,f,focal_participant,kuno,m,partner,bonobo,yasa_kuno,2,5,favorite_for_responder,2,2,control,1,5,3,3,,3,,1,,1,,,0
sanchez2021chimpanzees,2021,1,26,yasa,f,focal_participant,kuno,m,partner,bonobo,yasa_kuno,2,6,favorite_for_proposer,2,2,control,3,3,5,1,,3,,1,,0,,,1
sanchez2021chimpanzees,2021,1,26,yasa,f,focal_participant,kuno,m,partner,bonobo,yasa_kuno,2,7,favorite_for_proposer,2,2,control,5,1,3,3,,5,,1,,1,,,1
sanchez2021chimpanzees,2021,1,26,yasa,f,focal_participant,kuno,m,partner,bonobo,yasa_kuno,2,8,favorite_for_responder,2,2,control,3,3,1,5,,3,,1,,1,,,1
sanchez2021chimpanzees,2021,1,27,yasa,f,focal_participant,kuno,m,partner,bonobo,yasa_kuno,3,1,favorite_for_proposer,2,2,yes,5,1,3,3,2.0,3,3.0,1,1.0,0,1.0,0.0,0
sanchez2021chimpanzees,2021,1,27,yasa,f,focal_participant,kuno,m,partner,bonobo,yasa_kuno,3,2,favorite_for_responder,2,2,yes,3,3,1,5,4.0,3,3.0,1,1.0,1,0.0,0.0,1
sanchez2021chimpanzees,2021,1,27,yasa,f,focal_participant,kuno,m,partner,bonobo,yasa_kuno,3,3,favorite_for_responder,2,2,yes,1,5,3,3,4.0,3,4.0,0,1.0,1,1.0,1.0,0
sanchez2021chimpanzees,2021,1,27,yasa,f,focal_participant,kuno,m,partner,bonobo,yasa_kuno,3,4,favorite_for_proposer,2,2,yes,3,3,5,1,2.0,5,2.0,0,1.0,1,1.0,1.0,0
sanchez2021chimpanzees,2021,1,27,yasa,f,focal_participant,kuno,m,partner,bonobo,yasa_kuno,3,5,favorite_for_responder,2,2,yes,3,3,1,5,4.0,3,3.0,1,1.0,1,0.0,0.0,1
sanchez2021chimpanzees,2021,1,27,yasa,f,focal_participant,kuno,m,partner,bonobo,yasa_kuno,3,6,favorite_for_responder,2,2,yes,1,5,3,3,4.0,3,4.0,0,1.0,1,1.0,1.0,0
sanchez2021chimpanzees,2021,1,27,yasa,f,focal_participant,kuno,m,partner,bonobo,yasa_kuno,3,7,favorite_for_proposer,2,2,yes,5,1,3,3,2.0,5,2.0,0,1.0,1,1.0,1.0,1
sanchez2021chimpanzees,2021,1,27,yasa,f,focal_participant,kuno,m,partner,bonobo,yasa_kuno,3,8,favorite_for_proposer,2,2,yes,3,3,5,1,2.0,5,2.0,0,1.0,1,1.0,1.0,0
sanchez2021chimpanzees,2021,1,28,yasa,f,focal_participant,kuno,m,partner,bonobo,yasa_kuno,4,1,favorite_for_proposer,2,2,no,5,1,3,3,,5,1.0,1,1.0,1,1.0,,1
sanchez2021chimpanzees,2021,1,28,yasa,f,focal_participant,kuno,m,partner,bonobo,yasa_kuno,4,2,favorite_for_responder,2,2,no,3,3,1,5,,3,3.0,1,1.0,1,1.0,,1
sanchez2021chimpanzees,2021,1,28,yasa,f,focal_participant,kuno,m,partner,bonobo,yasa_kuno,4,3,favorite_for_responder,2,2,no,1,5,3,3,,3,3.0,1,1.0,1,1.0,,0
sanchez2021chimpanzees,2021,1,28,yasa,f,focal_participant,kuno,m,partner,bonobo,yasa_kuno,4,4,favorite_for_proposer,2,2,no,3,3,5,1,,5,1.0,1,1.0,1,1.0,,0
sanchez2021chimpanzees,2021,1,28,yasa,f,focal_participant,kuno,m,partner,bonobo,yasa_kuno,4,5,favorite_for_responder,2,2,no,3,3,1,5,,3,3.0,1,1.0,1,1.0,,1
sanchez2021chimpanzees,2021,1,28,yasa,f,focal_participant,kuno,m,partner,bonobo,yasa_kuno,4,6,favorite_for_responder,2,2,no,1,5,3,3,,3,3.0,1,1.0,1,1.0,,0
sanchez2021chimpanzees,2021,1,28,yasa,f,focal_participant,kuno,m,partner,bonobo,yasa_kuno,4,7,favorite_for_proposer,2,2,no,5,1,3,3,,5,1.0,1,1.0,1,1.0,,1
sanchez2021chimpanzees,2021,1,28,yasa,f,focal_participant,kuno,m,partner,bonobo,yasa_kuno,4,8,favorite_for_proposer,2,2,no,3,3,5,1,,5,1.0,1,1.0,1,1.0,,0
sanchez2021chimpanzees,2021,1,29,yasa,f,focal_participant,kuno,m,partner,bonobo,yasa_kuno,5,1,favorite_for_responder,2,2,yes,3,3,1,5,4.0,3,3.0,1,1.0,1,0.0,0.0,1
sanchez2021chimpanzees,2021,1,29,yasa,f,focal_participant,kuno,m,partner,bonobo,yasa_kuno,5,2,favorite_for_proposer,2,2,yes,3,3,5,1,2.0,5,2.0,0,1.0,1,1.0,1.0,0
sanchez2021chimpanzees,2021,1,29,yasa,f,focal_participant,kuno,m,partner,bonobo,yasa_kuno,5,3,favorite_for_proposer,2,2,yes,5,1,3,3,2.0,5,1.0,1,1.0,1,0.0,0.0,1
sanchez2021chimpanzees,2021,1,29,yasa,f,focal_participant,kuno,m,partner,bonobo,yasa_kuno,5,4,favorite_for_responder,2,2,yes,1,5,3,3,4.0,3,4.0,0,1.0,1,1.0,1.0,0
sanchez2021chimpanzees,2021,1,29,yasa,f,focal_participant,kuno,m,partner,bonobo,yasa_kuno,5,5,favorite_for_responder,2,2,yes,3,3,1,5,4.0,1,5.0,1,1.0,0,1.0,0.0,0
sanchez2021chimpanzees,2021,1,29,yasa,f,focal_participant,kuno,m,partner,bonobo,yasa_kuno,5,6,favorite_for_proposer,2,2,yes,5,1,3,3,2.0,5,1.0,1,1.0,1,0.0,0.0,1
sanchez2021chimpanzees,2021,1,29,yasa,f,focal_participant,kuno,m,partner,bonobo,yasa_kuno,5,7,favorite_for_responder,2,2,yes,1,5,3,3,4.0,3,4.0,0,1.0,1,1.0,1.0,0
sanchez2021chimpanzees,2021,1,29,yasa,f,focal_participant,kuno,m,partner,bonobo,yasa_kuno,5,8,favorite_for_proposer,2,2,yes,3,3,5,1,2.0,5,2.0,0,1.0,1,1.0,1.0,0
sanchez2021chimpanzees,2021,1,30,yasa,f,focal_participant,kuno,m,partner,bonobo,yasa_kuno,6,1,favorite_for_proposer,2,2,no,5,1,3,3,,5,1.0,1,1.0,1,1.0,,1
sanchez2021chimpanzees,2021,1,30,yasa,f,focal_participant,kuno,m,partner,bonobo,yasa_kuno,6,2,favorite_for_responder,2,2,no,3,3,1,5,,3,3.0,1,1.0,1,1.0,,1
sanchez2021chimpanzees,2021,1,30,yasa,f,focal_participant,kuno,m,partner,bonobo,yasa_kuno,6,3,favorite_for_proposer,2,2,no,3,3,5,1,,5,1.0,1,1.0,1,1.0,,0
sanchez2021chimpanzees,2021,1,30,yasa,f,focal_participant,kuno,m,partner,bonobo,yasa_kuno,6,4,favorite_for_responder,2,2,no,1,5,3,3,,3,3.0,1,1.0,1,1.0,,0
sanchez2021chimpanzees,2021,1,30,yasa,f,focal_participant,kuno,m,partner,bonobo,yasa_kuno,6,5,favorite_for_responder,2,2,no,3,3,1,5,,3,3.0,1,1.0,1,1.0,,1
sanchez2021chimpanzees,2021,1,30,yasa,f,focal_participant,kuno,m,partner,bonobo,yasa_kuno,6,6,favorite_for_proposer,2,2,no,5,1,3,3,,5,1.0,1,1.0,1,1.0,,1
sanchez2021chimpanzees,2021,1,30,yasa,f,focal_participant,kuno,m,partner,bonobo,yasa_kuno,6,7,favorite_for_proposer,2,2,no,3,3,5,1,,5,1.0,1,1.0,1,1.0,,0
sanchez2021chimpanzees,2021,1,30,yasa,f,focal_participant,kuno,m,partner,bonobo,yasa_kuno,6,8,favorite_for_responder,2,2,no,1,5,3,3,,3,3.0,1,1.0,1,1.0,,0
sanchez2021chimpanzees,2021,2,2,yasa,f,focal_participant,kuno,m,partner,bonobo,yasa_kuno,7,1,favorite_for_responder,2,2,yes,1,5,3,3,4.0,3,4.0,0,1.0,1,1.0,1.0,0
sanchez2021chimpanzees,2021,2,2,yasa,f,focal_participant,kuno,m,partner,bonobo,yasa_kuno,7,2,favorite_for_proposer,2,2,yes,3,3,5,1,2.0,3,2.0,1,1.0,0,1.0,1.0,1
sanchez2021chimpanzees,2021,2,2,yasa,f,focal_participant,kuno,m,partner,bonobo,yasa_kuno,7,3,favorite_for_responder,2,2,yes,3,3,1,5,4.0,3,4.0,0,1.0,1,1.0,1.0,1
sanchez2021chimpanzees,2021,2,2,yasa,f,focal_participant,kuno,m,partner,bonobo,yasa_kuno,7,4,favorite_for_responder,2,2,yes,1,5,3,3,4.0,3,4.0,0,1.0,1,1.0,1.0,0
sanchez2021chimpanzees,2021,2,2,yasa,f,focal_participant,kuno,m,partner,bonobo,yasa_kuno,7,5,favorite_for_proposer,2,2,yes,3,3,5,1,2.0,3,3.0,1,1.0,0,1.0,0.0,1
sanchez2021chimpanzees,2021,2,2,yasa,f,focal_participant,kuno,m,partner,bonobo,yasa_kuno,7,8,favorite_for_proposer,2,2,yes,5,1,3,3,2.0,5,2.0,0,1.0,1,1.0,1.0,1
sanchez2021chimpanzees,2021,2,4,yasa,f,focal_participant,kuno,m,partner,bonobo,yasa_kuno,9,1,favorite_for_responder,2,2,yes,1,5,3,3,4.0,3,4.0,0,1.0,1,1.0,1.0,0
sanchez2021chimpanzees,2021,2,4,yasa,f,focal_participant,kuno,m,partner,bonobo,yasa_kuno,9,2,favorite_for_responder,2,2,yes,3,3,1,5,4.0,3,4.0,0,1.0,1,1.0,1.0,1
